Question,Answer
"چه روش‌هایی برای ایجاد جلسه در سیستم CRM وجود دارد؟","جلسه می‌تواند به‌صورت مستقیم از طریق فرم فعالیت جدید، از روی رکوردهای موجود (مانند سرنخ، مشتری، فرصت، پیش‌فاکتور)، از طریق تقویم (Calendar) و از طریق ایمیل یا سیستم‌های یکپارچه دیگر (در صورت وجود) ایجاد شود."
"چه اطلاعاتی هنگام ایجاد جلسه باید توسط کاربر وارد شود؟","در زمان ایجاد جلسه، کاربر اطلاعاتی نظیر موضوع، زمان شروع و پایان، مکان برگزاری، شرکت‌کنندگان داخلی و خارجی، نوع جلسه و هدف جلسه را وارد می‌کند."
"امکان ثبت جلسه به صورت گذشته‌نگر چه کاربردی دارد؟","جلسه می‌تواند برای آینده برنامه‌ریزی شود یا جهت ثبت جلسه‌ای که انجام شده به صورت گذشته‌نگر وارد شود."
"ثبت دقیق جلسات در سیستم چه مزایایی برای سازمان به همراه دارد؟","ثبت دقیق جلسات امکان ایجاد پیوستگی اطلاعات، تحلیل روند تعاملات و بهبود هماهنگی‌های درون‌سازمانی را فراهم می‌کند و در بسیاری از گزارش‌ها و داشبوردهای مدیریتی مورد استفاده قرار می‌گیرد."
"چه اطلاعاتی باید در فیلد عنوان جلسه وارد شود و آیا پر کردن این فیلد الزامی است؟","در فیلد عنوان، عنوان جلسه طبق قواعد مشخص‌شده باید وارد شود و پر کردن این فیلد ضروری است."
"فیلد محل برگزاری جلسه چه کاربردی دارد و آیا تکمیل آن اجباری است؟","محل برگزاری جلسه در این فیلد وارد می‌شود که یک ورودی تکست باکس است و تکمیل آن اختیاری می‌باشد."
"در ثبت جلسه، بازه زمانی جلسه چه اطلاعاتی را شامل می‌شود و ضرورت آن چیست؟","بازه زمانی جلسه شامل زمان شروع و پایان جلسه است و مشخص کردن آن ضروری می‌باشد."
"چگونه اعضای جلسه تعیین می‌شوند و ثبت این فیلد چه نقشی دارد؟","اعضای جلسه به صورت لیستی از افراد، سرنخ‌ها و کاربران شرکت انتخاب می‌شوند و تکمیل آن اختیاری است."
"چه مقادیری برای فیلد مرحله جلسه قابل انتخاب است و اهمیت این فیلد در چیست؟","مرحله جلسه می‌تواند یکی از موارد برنامه‌ریزی شده (پیش‌فرض)، برگزار شده، لغو شده یا به تعویق افتاده باشد و این فیلد ضروری است."
"فیلد نوع موجودیت در ثبت جلسه چه گزینه‌هایی دارد و چگونه مقداردهی می‌شود؟","نوع موجودیتی که جلسه به آن مرتبط است باید از لیست سرنخ، فرد، کمپین، مشتری، فرصت یا پیش فاکتور انتخاب شود. اگر جلسه از روی موجودیتی خاص ایجاد شود، این فیلد به صورت خودکار پر می‌شود. تکمیل آن ضروری است."
"فیلد موجودیت چگونه مقداردهی می‌شود و چه شرایطی برای آن وجود دارد؟","بسته به نوع موجودیت انتخابی، لیستی از رکوردهای آن موجودیت نمایش داده می‌شود و اگر جلسه از روی موجودیت خاص ایجاد شود، به صورت خودکار مقداردهی می‌شود. این فیلد ضروری است."
"فیلد زمان یادآوری در جلسه چه کاربردی دارد و چه گزینه‌هایی برای آن وجود دارد؟","زمان یادآوری برای نمایش هشدار جلسه ثبت می‌شود که شامل تاریخ و ساعت است و به صورت پیش‌فرض یک ربع قبل از زمان جلسه تنظیم می‌شود. گزینه‌ها شامل: ندارد، 5 دقیقه، 15 دقیقه، 30 دقیقه، 1 ساعت، 2 ساعت، 1 روز قبل، 2 روز قبل است. این فیلد اختیاری است."
"در فیلد توضیحات جلسه چه اطلاعاتی ثبت می‌شود و آیا این فیلد الزامی است؟","در فیلد توضیحات، خروجی و موارد مهم رخ داده در جلسه ثبت می‌شود. این فیلد اختیاری است اما پر کردن آن جهت داشتن اطلاعات تمیزتر مهم است."
"فیلد کاربر پیگیری کننده در جلسه چه کاربردی دارد و وضعیت الزامی بودن آن چگونه است؟","کاربری که مسئول پیگیری و مدیریت جلسه است در این فیلد تعیین می‌شود و این فیلد اجباری است."
"پس از ذخیره‌سازی یک رکورد جلسه یا کلیک بر روی نام جلسه، کاربر به چه صفحه‌ای هدایت می‌شود و چه امکاناتی در آن قرار دارد؟","پس از ذخیره‌سازی یک رکورد جلسه یا کلیک بر روی نام یک جلسه، کاربر به صفحه‌ی مشاهده‌ی آن جلسه هدایت می‌شود که امکاناتی مانند مشاهده‌ی خلاصه‌ای از اطلاعات اصلی و مدیریت مرحله جلسه را در اختیار کاربر قرار می‌دهد."
"در صفحه مشاهده جلسه، چگونه اطلاعات اصلی جلسه به کاربر نمایش داده می‌شود و هدف از این کار چیست؟","برخی از اطلاعات اصلی جلسه که معمولاً برای مشاهده و بررسی به فرم مشاهده جلسه مراجعه می‌شود، جهت دسترسی سریع‌تر در بالای صفحه قرار گرفته است."
"مدیریت مرحله جلسه در فرم مشاهده جلسه چگونه انجام می‌شود؟","در پایین اطلاعات اصلی، مراحل جلسه به صورت نوار نمایش داده شده است و با کلیک بر روی این مراحل و تأیید تغییر وضعیت می‌توان مرحله جلسه را بروزرسانی کرد. همچنین، فیلد چند گزینه‌ای این مراحل نیز در بالای نوار مراحل وجود دارد که در صورت نیاز می‌توان مرحله را از طریق آن بروزرسانی نمود."
"چه ابزارهایی برای تغییر مرحله جلسه در فرم مشاهده جلسه وجود دارد و عملکرد آن‌ها چگونه است؟","امکان تغییر مرحله جلسه با کلیک بر روی مراحل در نوار و تأیید تغییر وضعیت، یا با استفاده از فیلد چند گزینه‌ای مراحل که در بالای نوار مراحل قرار گرفته است، فراهم است."
"طراحی فرم مشاهده جلسه چگونه به دسترسی سریع‌تر و مدیریت آسان‌تر مراحل کمک می‌کند؟","قرار دادن اطلاعات اصلی جلسه در بالای صفحه و نمایش مراحل جلسه به صورت نوار، موجب دسترسی سریع‌تر به اطلاعات و مدیریت ساده‌تر و سریع‌تر مراحل جلسه می‌شود."
