Question,Answer
"از ثابت و غیرقابل ویرایش بودن برخی فیلدها مانند ""نوع سند"" و ""جهت سند"" در الگوهای استاندارد، چه نتیجه‌ای در مورد منطق سیستم می‌توان گرفت؟","این موضوع نشان می‌دهد که ماهیت و کارکرد اصلی هر نوع سند (مانند خرید، تولید، فروش) در سیستم از پیش تعریف شده و ثابت است تا یکپارچگی فرآیندها و صحت گزارش‌گیری تضمین شود."
"چه رابطه‌ای بین ""سند مبنا"" و ""الگوی سند عطف"" در تعریف الگوها وجود دارد؟","""سند مبنا"" به یک سند پیش‌نیاز برای صدور سند فعلی اشاره دارد (مانند درخواست کالا برای سند مصرف)، در حالی که ""الگوی سند عطف"" به الگویی اشاره می‌کند که سند فعلی برگشتی یا اصلاحی برای آن است (مانند الگوی مصرف مرکز برای برگشت مصرف مرکز)."
"از چه مسیری می‌توان به فهرست الگوهای سند انبار در سیستم دسترسی پیدا کرد؟","برای مشاهده‌ی لیست سند انبار می‌توان از منوی ماژول لجستیک، انبار و حسابداری انبار، عملیات تعدادی انبار، الگوی سند انبار را انتخاب نمایید."
"ستون‌های پیش‌فرض قابل مشاهده در فهرست الگوی سند انبار کدامند؟","ستون‌های قابل نمایش عبارتند از کد الگو، عنوان، جهت سند، نوع سند، نوع تاثیر بر سند، نوع طرف مقابل و وضعیت."
"گزینه ""مدیریت نماها"" در فهرست الگوی سند انبار چه کاربردی دارد؟","در صورتی که کاربر نیاز داشته باشد فیلدهای نمایش داده شده در فهرست، چیدمان ستون‌های فهرست و شرایط آن را برای نیاز خودش ذخیره نماید، از گزینه مدیریت نماها استفاده می‌کند."
"کاربرد گزینه ""نام شرکت"" در بالای صفحه فهرست چیست؟","در شرکت‌هایی که به صورت گروه یا هلدینگ می‌باشند، با استفاده از این گزینه می‌توان در صورت داشتن دسترسی، شرکت مورد نظر خود را انتخاب کرد تا لیستی از الگوهای اسناد انبار ثبت شده مختص آن شرکت را مشاهده کرد."
"گزینه ""ایجاد الگوهای پیشفرض"" چه عملی را انجام می‌دهد؟","با استفاده از این گزینه، همه الگوهای استاندارد معنادار برای شرایط شرکت انتخاب شده، نمایش داده می‌شود."
"تفاوت بین گزینه ""فیلتر"" و بخش ""جستجو و فیلتر"" چیست؟","گزینه ""فیلتر"" برای نمایش یا عدم نمایش بخش جستجو به کار می‌رود، در حالی که بخش ""جستجو و فیلتر"" امکان انتخاب ستون‌های مشخص برای جستجو میان داده‌های آن ستون را فراهم می‌کند."
"چگونه می‌توان عرض تمام ستون‌های جدول فهرست را به صورت خودکار تنظیم کرد؟","تنظیم اتوماتیک عرض تمامی ستون‌های جدول فهرست از طریق گزینه ""تنظیم کننده عرض ستون"" انجام می‌شود."
"گزینه ""کپی لینک نما"" چه امکانی را فراهم می‌کند؟","از این گزینه برای به اشتراک گذاری صفحه فهرست با فیلترهای جاری استفاده می‌شود."
"گزینه ""تغییر وضعیت"" در چه شرایطی نمایش داده می‌شود و چه کاربردی دارد؟","در صورت انتخاب یکی از ردیف‌های فهرست، گزینه تغییر وضعیت نمایش داده شده و می‌توان رکورد یا رکوردهای انتخاب شده را تغییر وضعیت نمود."
"از وجود گزینه ""نام شرکت"" در بالای فهرست، چه استنباطی در مورد معماری سیستم می‌توان داشت؟","این گزینه نشان می‌دهد که سیستم برای پشتیبانی از ساختارهای چند شرکتی (هلدینگ) طراحی شده است و می‌تواند داده‌های شرکت‌های مختلف را به صورت تفکیک شده مدیریت کند."
"پس از انتخاب یکی از الگوها در فهرست، چه اتفاقی می‌افتد؟","با انتخاب یکی از موارد نمایش داده شده در فهرست، فرم مشاهده ردیف انتخابی نمایش داده شده و در صورت داشتن دسترسی می‌توان آن را ویرایش نمود."
"چه اطلاعاتی در ستون های فهرست سند انبار قابل نمایش است؟","شماره سند، الگوی سند، نوع سند، انبار، تاریخ، وضعیت سند، وضعیت قیمت گذاری، وضعیت سند حسابداری و توضیحات."
"چگونه می توان به صفحه ی فهرست سند انبار دسترسی پیدا کرد؟","از منوی ماژول لجستیک، انبار و حسابداری انبار، عملیات تعدادی انبار، گزینه سند انبار انتخاب می شود."
"کاربرد اصلی گزینه آبشاری ""فهرست سند انبار"" چیست؟","با استفاده از این گزینه می توان نماهای تعریف شده در سیستم را مشاهده کرده و تنظیمات نما را ذخیره و آن ها را مدیریت کرد."
"گزینه ""مدیریت نماها"" چه امکانی را برای کاربر فراهم می کند؟","کاربر می تواند فیلدهای نمایش داده شده در فهرست، چیدمان ستون های فهرست و شرایط آن را برای نیاز خودش ذخیره نماید."
"در شرکت های هلدینگ، چگونه می توان اسناد انبار یک شرکت خاص را مشاهده کرد؟","با استفاده از گزینه ""نام شرکت"" و در صورت داشتن دسترسی، شرکت مورد نظر انتخاب می شود تا لیست اسناد انبار مختص آن شرکت نمایش داده شود."
